date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:02	5910/5910	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-1716%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-list.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-list.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-list.html)
23:38:02	538/538	---M--	200	added ('OK')	text/css	etag:%2265bca73c-21a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/app-invoice.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/app-invoice.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html)
23:38:03	12612/12612	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-3144%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-print.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-print.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html)
23:38:03	251/251	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-fb%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/offcanvas-add-payment.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/offcanvas-add-payment.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html)
23:38:04	129/129	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-81%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/offcanvas-send-invoice.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/offcanvas-send-invoice.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html)
23:38:04	1861/1861	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-745%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-edit.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-edit.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-edit.html)
23:38:04	1714/1714	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-6b2%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-add.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-invoice-add.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-add.html)
23:38:04	1253776/1253776	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-132190%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/mapbox-gl/mapbox-gl.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/mapbox-gl/mapbox-gl.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-logistics-fleet.html)
23:38:04	8852/8852	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-2294%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-list.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-list.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-list.html)
23:38:05	1046/1046	---M--	200	added ('OK')	text/css	etag:%2265bca73c-416%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-user-view.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-user-view.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-account.html)
23:38:05	1345/1345	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-541%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-account.html)
23:38:05	6950/6950	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-1b26%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view-account.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view-account.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-account.html)
23:38:06	1452/1452	---M--	200	added ('OK')	image/png	etag:%2265bca73c-5ac%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/mastercard.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/mastercard.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html)
23:38:06	2805/2805	---M--	200	added ('OK')	image/png	etag:%2265bca73c-af5%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/visa.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/visa.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html)
23:38:06	3050/3050	---M--	200	added ('OK')	image/png	etag:%2265bca73c-bea%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/american-express-logo.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/payments/american-express-logo.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html)
23:38:07	913/913	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-391%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view-billing.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-user-view-billing.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html)
23:38:07	1932/1932	---M--	200	added ('OK')	image/png	etag:%2265bca73c-78c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/google.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/google.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:07	2550/2550	---M--	200	added ('OK')	image/png	etag:%2265bca73c-9f6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/slack.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/slack.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:08	2169/2169	---M--	200	added ('OK')	image/png	etag:%2265bca73c-879%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/github.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/github.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:08	1405/1405	---M--	200	added ('OK')	image/png	etag:%2265bca73c-57d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/mailchimp.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/mailchimp.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:08	2236/2236	---M--	200	added ('OK')	image/png	etag:%2265bca73c-8bc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/asana.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/asana.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:08	681/681	---M--	200	added ('OK')	image/png	etag:%2265bca73c-2a9%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/facebook.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/facebook.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:09	1564/1564	---M--	200	added ('OK')	image/png	etag:%2265bca73c-61c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/twitter.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/twitter.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:09	3128/3128	---M--	200	added ('OK')	image/png	etag:%2265bca73c-c38%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/instagram.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/instagram.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:09	2848/2848	---M--	200	added ('OK')	image/png	etag:%2265bca73c-b20%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/dribbble.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/dribbble.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:09	1731/1731	---M--	200	added ('OK')	image/png	etag:%2265bca73c-6c3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/behance.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/behance.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html)
23:38:10	17771/17771	---M--	200	added ('OK')	image/png	etag:%2265bca73c-456b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/15.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/15.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html)
23:38:10	10059/10059	---M--	200	added ('OK')	image/png	etag:%2265bca73c-274b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/sitting-girl-with-laptop-light.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/sitting-girl-with-laptop-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html)
23:38:10	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:38:10%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/sitting-girl-with-laptop-dark.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/sitting-girl-with-laptop-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html)
23:38:10	4239/4239	---M--	200	added ('OK')	application/javascript	etag:%2265bca73d-108f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-access-roles.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-access-roles.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html)
23:38:11	643/643	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-283%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-add-role.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-add-role.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html)
23:38:11	3325/3325	---M--	200	added ('OK')	application/javascript	etag:%2265bca73d-cfd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-access-permission.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-access-permission.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html)
23:38:11	488/488	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-1e8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-add-permission.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-add-permission.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html)
23:38:11	490/490	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-1ea%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-edit-permission.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/modal-edit-permission.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html)
23:38:12	556/556	---M--	200	added ('OK')	text/css	etag:%2265bca73c-22c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-profile.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-profile.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:12	11235/11235	---M--	200	added ('OK')	image/png	etag:%2265bca73c-2be3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/profile-banner.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/profile-banner.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:13	4761/4761	---M--	200	added ('OK')	image/png	etag:%2265bca73c-1299%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/misc/doc.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/misc/doc.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:13	3168/3168	---M--	200	added ('OK')	image/png	etag:%2265bca73c-c60%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/react-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/react-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:13	1430/1430	---M--	200	added ('OK')	image/png	etag:%2265bca73c-596%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/support-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/support-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:13	1030/1030	---M--	200	added ('OK')	image/png	etag:%2265bca73c-406%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/figma-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/figma-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:14	1986/1986	---M--	200	added ('OK')	image/png	etag:%2265bca73c-7c2%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/vue-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/vue-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:14	1989/1989	---M--	200	added ('OK')	image/png	etag:%2265bca73c-7c5%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/twitter-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/twitter-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html)
23:38:14	19620/19620	---M--	200	added ('OK')	image/png	etag:%2265bca73c-4ca4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/16.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/16.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html)
23:38:14	2334/2334	---M--	200	added ('OK')	image/png	etag:%2265bca73c-91e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/xd-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/xd-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html)
23:38:15	1173/1173	---M--	200	added ('OK')	image/png	etag:%2265bca73c-495%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/social-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/social-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html)
23:38:15	1512/1512	---M--	200	added ('OK')	image/png	etag:%2265bca73c-5e8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/event-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/event-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html)
23:38:15	2229/2229	---M--	200	added ('OK')	image/png	etag:%2265bca73c-8b5%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/html-label.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/brands/html-label.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html)
23:38:16	16355/16355	---M--	200	added ('OK')	image/png	etag:%2265bca73c-3fe3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/18.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/avatars/18.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-connections.html)
23:38:16	2818/2818	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-b02%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-account.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-account.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html)
23:38:16	145/145	---M--	200	added ('OK')	text/css	etag:%2265bca73c-91%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-account-settings.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-account-settings.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html)
23:38:17	1941/1941	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-795%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-security.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-security.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html)
23:38:17	1048/1048	---M--	200	added ('OK')	image/png	etag:%2265bca73c-418%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/pricing-arrow-light.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/pricing-arrow-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:17	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:38:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages/pricing-arrow-light.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages/pricing-arrow-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:17	1094/1094	---M--	200	added ('OK')	image/png	etag:%2265bca73c-446%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/bookmark.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/bookmark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:18	1053/1053	---M--	200	added ('OK')	image/png	etag:%2265bca73c-41d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/wallet-round.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/wallet-round.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:18	1063/1063	---M--	200	added ('OK')	image/png	etag:%2265bca73c-427%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/briefcase-round.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/briefcase-round.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:18	501/501	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-1f5%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets//js/pages-pricing.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-pricing.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:19	2678/2678	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-a76%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-billing.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/pages-account-settings-billing.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html)
23:38:19	436/436	---M--	200	added ('OK')	text/css	etag:%2265bca73c-1b4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-faq.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-faq.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html)
23:38:19	23890/23890	---M--	200	added ('OK')	image/png	etag:%2265bca73c-5d52%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/header.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/pages/header.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html)
23:38:20	772/772	---M--	200	added ('OK')	text/css	etag:%2265bca73c-304%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-pricing.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-pricing.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-pricing.html)
23:38:20	146/146	---M--	200	added ('OK')	text/css	etag:%2265bca73c-92%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-misc.css	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-misc.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html)
23:38:21	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:38:20%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/page-misc-error-light.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/page-misc-error-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html)
23:38:21	216684/216684	---M--	200	added ('OK')	image/png	etag:%2265bca73c-34e6c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/page-misc-error-light.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/page-misc-error-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html)
